141|381|583|200402007
141|382|360|200402007
141|383|84|200402007
142|142|0|200403003
142|145|189|200403003
142|150|584|200403003
142|151|278|200403003
142|153|265|200403003
142|174|411|200403003
142|377|408|200403003
143|143|0|200403006
143|144|220|200403006
143|147|570|200403006
143|148|354|200403006
143|152|247|200403006
143|177|575|200403006
143|178|464|200403006
143|182|503|200403006
143|186|554|200403006
143|190|559|200403006
143|323|375|200403006
144|143|220|200403007
144|144|0|200403007
144|146|451|200403007
144|147|362|200403007
144|148|573|200403007
144|152|466|200403007
144|322|595|200403007
144|323|167|200403007
145|142|189|200403009
145|145|0|200403009
145|151|466|200403009
145|153|343|200403009
145|174|222|200403009
145|376|592|200403009
145|377|344|200403009
146|144|451|200403010
146|146|0|200403010
146|147|418|200403010
146|150|439|200403010
146|323|381|200403010
147|143|570|200403013
147|144|362|200403013
147|146|418|200403013
147|147|0|200403013
147|319|464|200403013
147|320|578|200403013
147|322|234|200403013
147|323|195|200403013
148|143|354|200403015
148|144|573|200403015
148|148|0|200403015
148|152|304|200403015
148|175|599|200403015
148|177|502|200403015
148|178|395|200403015
148|182|599|200403015
148|186|481|200403015
148|259|546|200403015
149|149|0|200403017
149|150|263|200403017
149|153|589|200403017
149|182|300|200403017
149|190|394|200403017
149|316|568|200403017
149|345|563|200403017
149|347|350|200403017
150|142|584|200403018
150|146|439|200403018
150|149|263|200403018
150|150|0|200403018
150|153|327|200403018
150|182|562|200403018
150|349|490|200403018
151|142|278|200403019
151|145|466|200403019
151|151|0|200403019
151|153|542|200403019
151|319|563|200403019
152|143|247|200403020
152|144|466|200403020
152|148|304|200403020
152|152|0|200403020
152|175|588|200403020
152|177|328|200403020
152|178|217|200403020
152|182|403|200403020
152|186|308|200403020
152|190|436|200403020
152|316|595|200403020
152|347|592|200403020
153|142|265|200403021
153|145|343|200403021
153|149|589|200403021
153|150|327|200403021
153|151|542|200403021
153|153|0|200403021
153|174|470|200403021
153|377|562|200403021
154|154|0|200404001
154|167|413|200404001
154|168|557|200404001
154|171|315|200404001
154|179|580|200404001
154|181|253|200404001
154|183|476|200404001
154|184|560|200404001
154|185|486|200404001
154|187|408|200404001
154|188|553|200404001
154|189|521|200404001
155|155|0|200404003
155|159|246|200404003
155|160|148|200404003
155|162|437|200404003
155|166|577|200404003
155|170|273|200404003
156|156|0|200404007
156|157|511|200404007
156|158|343|200404007
156|159|473|200404007
156|160|459|200404007
156|161|324|200404007
156|162|536|200404007
156|163|455|200404007
156|164|440|200404007
156|165|497|200404007
156|166|440|200404007
156|168|567|200404007
156|169|206|200404007
156|170|334|200404007
157|156|511|200404008
157|157|0|200404008
157|158|219|200404008
157|163|320|200404008
157|164|526|200404008
157|165|480|200404008
157|168|460|200404008
157|169|356|200404008
157|170|593|200404008
157|179|589|200404008
157|183|569|200404008
158|132|569|200404016
158|156|343|200404016
158|157|219|200404016
158|158|0|200404016
158|161|494|200404016
158|163|389|200404016
158|164|308|200404016
158|165|261|200404016
158|168|544|200404016
158|169|159|200404016
159|155|246|200404018
159|156|473|200404018
159|159|0|200404018
159|160|347|200404018
159|161|513|200404018
159|162|192|200404018
159|166|332|200404018
159|170|472|200404018
160|155|148|200404019
160|156|459|200404019
160|159|347|200404019
160|160|0|200404019
160|162|524|200404019
160|163|515|200404019
160|166|447|200404019
160|170|125|200404019
161|156|324|200404021
161|158|494|200404021
161|159|513|200404021
161|161|0|200404021
161|162|357|200404021
161|164|310|200404021
161|165|368|200404021
161|166|213|200404021
161|169|389|200404021
161|170|582|200404021
162|155|437|200404022
162|156|536|200404022
162|159|192|200404022
162|160|524|200404022
162|161|357|200404022
162|162|0|200404022
162|166|145|200404022
163|156|455|200404026
163|157|320|200404026
163|158|389|200404026
163|160|515|200404026
163|163|0|200404026
163|164|588|200404026
163|168|156|200404026
163|169|355|200404026
163|170|390|200404026
163|179|535|200404026
163|180|562|200404026
163|181|578|200404026
163|183|265|200404026
163|188|489|200404026
163|189|441|200404026
164|129|446|200404027
164|132|383|200404027
164|156|440|200404027
164|157|526|200404027
164|158|308|200404027
164|161|310|200404027
164|163|588|200404027
164|164|0|200404027
164|165|67|200404027
164|166|523|200404027
164|169|234|200404027
165|129|404|200404028
165|132|316|200404028
165|156|497|200404028
165|157|480|200404028
165|158|261|200404028
165|161|368|200404028
165|164|67|200404028
165|165|0|200404028
165|166|580|200404028
165|169|292|200404028
166|155|577|200404029
166|156|440|200404029
166|159|332|200404029
166|160|447|200404029
166|161|213|200404029
166|162|145|200404029
166|164|523|200404029
166|165|580|200404029
166|166|0|200404029
166|169|505|200404029
166|170|572|200404029
167|154|413|200404030
167|167|0|200404030
167|344|495|200404030
168|154|557|200404034
168|156|567|200404034
168|157|460|200404034
168|158|544|200404034
168|163|156|200404034
168|168|0|200404034
168|169|510|200404034
168|170|492|200404034
168|171|477|200404034
168|179|379|200404034
168|180|407|200404034
168|181|422|200404034
168|183|109|200404034
168|188|334|200404034
168|189|286|200404034
169|156|206|200404037
169|157|356|200404037
169|158|159|200404037
169|161|389|200404037
169|163|355|200404037
169|164|234|200404037
169|165|292|200404037
169|166|505|200404037
169|168|510|200404037
169|169|0|200404037
169|170|523|200404037
170|155|273|200404038
170|156|334|200404038
170|157|593|200404038
170|159|472|200404038
170|160|125|200404038
170|161|582|200404038
170|163|390|200404038
170|166|572|200404038
170|168|492|200404038
170|169|523|200404038
170|170|0|200404038
171|154|315|200405001
171|168|477|200405001
171|171|0|200405001
171|175|579|200405001
171|179|324|200405001
171|180|373|200405001
171|181|84|200405001
171|183|375|200405001
171|184|478|200405001
171|185|419|200405001
171|187|220|200405001
171|188|297|200405001
171|189|295|200405001
172|172|0|200405003
172|179|348|200405003
172|180|332|200405003
172|188|388|200405003
172|189|433|200405003
172|231|388|200405003
172|235|403|200405003
172|240|526|200405003
172|257|374|200405003
173|173|0|200405005
173|175|397|200405005
173|176|266|200405005
173|177|338|200405005
173|178|423|200405005
173|185|550|200405005
173|186|349|200405005
173|305|517|200405005
173|311|472|200405005
173|314|522|200405005
173|316|581|200405005
173|317|457|200405005
173|340|379|200405005
173|341|440|200405005
173|342|583|200405005
174|142|411|200405008
174|145|222|200405008
174|153|470|200405008
174|174|0|200405008
174|377|566|200405008
175|148|599|200405013
175|152|588|200405013
175|171|579|200405013
175|173|397|200405013
175|175|0|200405013
175|177|396|200405013
175|178|385|200405013
175|184|545|200405013
175|185|160|200405013
175|186|360|200405013
175|341|402|200405013
176|173|266|200405014
176|176|0|200405014
176|177|428|200405014
176|178|544|200405014
176|182|593|200405014
176|186|461|200405014
176|305|547|200405014
176|307|568|200405014
176|310|446|200405014
176|311|212|200405014
176|314|353|200405014
176|315|494|200405014
176|316|412|200405014
176|317|192|200405014
176|340|380|200405014
176|342|583|200405014
177|143|575|200405020
177|148|502|200405020
177|152|328|200405020
177|173|338|200405020
177|175|396|200405020
177|176|428|200405020
177|177|0|200405020
177|178|126|200405020
177|182|443|200405020
177|184|478|200405020
177|185|546|200405020
177|186|47|200405020
177|190|476|200405020
177|314|523|200405020
177|316|548|200405020
177|341|573|200405020
178|143|464|200405025
178|148|395|200405025
178|152|217|200405025
178|173|423|200405025
178|175|385|200405025
178|176|544|200405025
178|177|126|200405025
178|178|0|200405025
178|182|481|200405025
178|184|447|200405025
178|185|523|200405025
178|186|105|200405025
178|190|514|200405025
178|314|577|200405025
178|341|583|200405025
179|154|580|200405032
179|157|589|200405032
179|163|535|200405032
179|168|379|200405032
179|171|324|200405032
179|172|348|200405032
179|179|0|200405032
179|180|72|200405032
179|181|360|200405032
179|183|277|200405032
179|187|414|200405032
179|188|63|200405032
179|189|116|200405032
179|257|412|200405032
180|163|562|200405036
180|168|407|200405036
180|171|373|200405036
180|172|332|200405036
180|179|72|200405036
180|180|0|200405036
180|181|409|200405036
180|183|305|200405036
180|187|483|200405036
180|188|83|200405036
180|189|122|200405036
180|257|450|200405036
181|154|253|200405039
181|163|578|200405039
181|168|422|200405039
181|171|84|200405039
181|179|360|200405039
181|180|409|200405039
181|181|0|200405039
181|183|336|200405039
181|184|530|200405039
181|185|482|200405039
181|187|272|200405039
181|188|333|200405039
181|189|331|200405039
182|143|503|200405045
182|148|599|200405045
182|149|300|200405045
182|150|562|200405045
182|152|403|200405045
182|176|593|200405045
182|177|443|200405045
182|178|481|200405045
182|182|0|200405045
182|186|489|200405045
182|190|94|200405045
182|307|493|200405045
182|311|559|200405045
182|314|328|200405045
182|316|279|200405045
182|317|540|200405045
182|345|453|200405045
182|347|221|200405045
183|154|476|200405046
183|157|569|200405046
183|163|265|200405046
183|168|109|200405046
183|171|375|200405046
183|179|277|200405046
183|180|305|200405046
183|181|336|200405046
183|183|0|200405046
183|187|520|200405046
183|188|232|200405046
183|189|184|200405046
184|154|560|200405051
184|171|478|200405051
184|175|545|200405051
184|177|478|200405051
184|178|447|200405051
184|181|530|200405051
184|184|0|200405051
184|186|457|200405051
184|187|260|200405051
185|154|486|200405054
185|171|419|200405054
185|173|550|200405054
185|175|160|200405054
185|177|546|200405054
185|178|523|200405054
185|181|482|200405054
185|185|0|200405054
185|186|510|200405054
185|187|481|200405054
185|215|584|200405054
185|341|458|200405054
186|143|554|200405057
186|148|481|200405057
186|152|308|200405057
186|173|349|200405057
186|175|360|200405057
186|176|461|200405057
186|177|47|200405057
186|178|105|200405057
186|182|489|200405057
186|184|457|200405057
186|185|510|200405057
186|186|0|200405057
186|190|522|200405057
186|314|569|200405057
186|316|594|200405057
186|341|558|200405057
187|154|408|200405058
187|171|220|200405058
187|179|414|200405058
187|180|483|200405058
187|181|272|200405058
187|183|520|200405058
187|184|260|200405058
187|185|481|200405058
187|187|0|200405058
187|188|404|200405058
187|189|422|200405058
188|154|553|200405059
188|163|489|200405059
188|168|334|200405059
188|171|297|200405059
188|172|388|200405059
188|179|63|200405059
188|180|83|200405059
188|181|333|200405059
188|183|232|200405059
188|187|404|200405059
188|188|0|200405059
188|189|60|200405059
188|257|451|200405059
189|154|521|200405060
189|163|441|200405060
189|168|286|200405060
189|171|295|200405060
189|172|433|200405060
189|179|116|200405060
189|180|122|200405060
189|181|331|200405060
189|183|184|200405060
189|187|422|200405060
189|188|60|200405060
189|189|0|200405060
189|257|506|200405060
190|143|559|200405061
190|149|394|200405061
190|152|436|200405061
190|177|476|200405061
190|178|514|200405061
190|182|94|200405061
190|186|522|200405061
190|190|0|200405061
190|307|457|200405061
190|311|525|200405061
190|314|287|200405061
190|316|241|200405061
190|317|528|200405061
190|345|467|200405061
190|347|232|200405061
191|191|0|200406003
191|192|224|200406003
191|197|545|200406003
191|198|387|200406003
191|199|403|200406003
191|331|547|200406003
192|191|224|200406004
192|192|0|200406004
192|194|542|200406004
192|197|331|200406004
192|198|173|200406004
193|193|0|200406007
193|195|268|200406007
193|211|445|200406007
193|213|490|200406007
193|215|552|200406007
193|216|582|200406007
193|217|426|200406007
194|192|542|200406009
194|194|0|200406009
194|196|353|200406009
194|197|211|200406009
194|198|370|200406009
194|200|66|200406009
194|250|541|200406009
194|255|333|200406009
195|193|268|200406011
195|195|0|200406011
195|211|375|200406011
195|213|533|200406011
195|214|585|200406011
195|215|285|200406011
195|216|512|200406011
195|217|233|200406011
196|194|353|200406012
196|196|0|200406012
196|197|330|200406012
196|198|489|200406012
196|200|413|200406012
197|191|545|200406016
197|192|331|200406016
197|194|211|200406016
197|196|330|200406016
197|197|0|200406016
197|198|160|200406016
197|200|274|200406016
197|255|543|200406016
198|191|387|200406018
198|192|173|200406018
198|194|370|200406018
198|196|489|200406018
198|197|160|200406018
198|198|0|200406018
198|200|433|200406018
198|329|569|200406018
199|191|403|200406019
199|199|0|200406019
199|264|252|200406019
199|334|387|200406019
200|194|66|200406024
200|196|413|200406024
200|197|274|200406024
200|198|433|200406024
200|200|0|200406024
200|250|551|200406024
200|255|342|200406024
201|201|0|200407001
201|202|237|200407001
201|208|353|200407001
201|210|588|200407001
202|201|237|200407002
202|202|0|200407002
202|205|557|200407002
202|208|242|200407002
202|210|380|200407002
203|203|0|200407003
203|204|332|200407003
203|206|350|200407003
203|256|532|200407003
204|203|332|200407004
204|204|0|200407004
204|226|481|200407004
204|232|334|200407004
204|234|357|200407004
204|235|527|200407004
204|256|218|200407004
204|258|282|200407004
204|262|437|200407004
205|202|557|200407005
205|205|0|200407005
205|208|323|200407005
205|456|496|200407005
206|203|350|200407007
206|206|0|200407007
206|210|535|200407007
207|207|0|200407009
207|209|223|200407009
207|210|293|200407009
207|232|548|200407009
207|236|404|200407009
207|238|575|200407009
207|246|351|200407009
208|201|353|200407010
208|202|242|200407010
208|205|323|200407010
208|208|0|200407010
208|456|519|200407010
209|207|223|200407011
209|209|0|200407011
209|210|515|200407011
209|226|465|200407011
209|230|586|200407011
209|232|326|200407011
209|234|449|200407011
209|236|181|200407011
209|246|128|200407011
210|201|588|200407012
210|202|380|200407012
210|206|535|200407012
210|207|293|200407012
210|209|515|200407012
210|210|0|200407012
210|230|599|200407012
210|233|586|200407012
210|238|506|200407012
211|193|445|200408001
211|195|375|200408001
211|211|0|200408001
211|213|217|200408001
211|214|225|200408001
211|215|391|200408001
211|216|152|200408001
211|217|194|200408001
211|332|528|200408001
211|341|468|200408001
211|342|472|200408001
212|212|0|200408002
212|329|547|200408002
212|332|305|200408002
212|333|561|200408002
212|336|314|200408002
213|193|490|200408003
213|195|533|200408003
213|211|217|200408003
213|213|0|200408003
213|214|442|200408003
213|215|549|200408003
213|216|352|200408003
213|217|353|200408003
213|332|311|200408003
214|195|585|200408005
214|211|225|200408005
214|213|442|200408005
214|214|0|200408005
214|215|545|200408005
214|216|176|200408005
214|217|405|200408005
214|340|526|200408005
214|341|244|200408005
214|342|322|200408005
215|185|584|200408006
215|193|552|200408006
215|195|285|200408006
215|211|391|200408006
215|213|549|200408006
215|214|545|200408006
215|215|0|200408006
215|216|529|200408006
215|217|197|200408006
215|341|419|200408006
216|193|582|200408007
216|195|512|200408007
216|211|152|200408007
216|213|352|200408007
216|214|176|200408007
216|215|529|200408007
216|216|0|200408007
216|217|332|200408007
216|340|524|200408007
216|341|420|200408007
216|342|321|200408007
217|193|426|200408008
217|195|233|200408008
217|211|194|200408008
217|213|353|200408008
217|214|405|200408008
217|215|197|200408008
217|216|332|200408008
217|217|0|200408008
218|218|0|200409005
218|219|532|200409005
218|220|380|200409005
218|221|586|200409005
218|223|399|200409005
219|138|576|200409007
219|139|264|200409007
219|218|532|200409007
219|219|0|200409007
219|223|295|200409007
220|218|380|200409011
220|220|0|200409011
221|218|586|200410001
221|221|0|200410001
221|222|202|200410001
221|223|405|200410001
222|221|202|200410003
222|222|0|200410003
222|223|435|200410003
222|224|423|200410003
222|301|574|200410003
222|326|472|200410003
222|339|490|200410003
223|139|555|200410004
223|218|399|200410004
223|219|295|200410004
223|221|405|200410004
223|222|435|200410004
223|223|0|200410004
224|222|423|200410005
224|224|0|200410005
224|294|501|200410005
224|301|248|200410005
224|305|258|200410005
224|311|575|200410005
224|315|324|200410005
224|338|380|200410005
224|339|246|200410005
224|343|468|200410005
225|225|0|200411001
225|264|403|200411001
225|334|507|200411001
226|204|481|200412001
226|209|465|200412001
226|226|0|200412001
226|227|201|200412001
226|229|416|200412001
226|231|471|200412001
226|232|281|200412001
226|234|124|200412001
226|235|365|200412001
226|236|306|200412001
226|237|348|200412001
226|240|358|200412001
226|246|451|200412001
226|256|511|200412001
226|258|336|200412001
227|226|201|200412003
227|227|0|200412003
227|229|216|200412003
227|231|371|200412003
227|232|478|200412003
227|234|324|200412003
227|235|288|200412003
227|236|497|200412003
227|237|245|200412003
227|240|158|200412003
227|258|534|200412003
228|228|0|200412004
228|230|411|200412004
228|233|556|200412004
228|238|484|200412004
228|239|330|200412004
228|241|454|200412004
228|242|288|200412004
228|243|186|200412004
228|244|376|200412004
229|226|416|200412005
229|227|216|200412005
229|229|0|200412005
229|231|462|200412005
229|234|539|200412005
229|235|459|200412005
229|237|231|200412005
229|240|234|200412005
229|245|519|200412005
230|209|586|200412006
230|210|599|200412006
230|228|411|200412006
230|230|0|200412006
230|233|286|200412006
230|238|97|200412006
230|239|363|200412006
230|241|587|200412006
230|242|135|200412006
230|243|514|200412006
230|244|497|200412006
230|246|458|200412006
231|172|388|200412007
231|226|471|200412007
231|227|371|200412007
231|229|462|200412007
231|231|0|200412007
231|234|538|200412007
231|235|134|200412007
231|237|568|200412007
231|240|229|200412007
231|258|379|200412007
232|204|334|200412009
232|207|548|200412009
232|209|326|200412009
232|226|281|200412009
232|227|478|200412009
232|232|0|200412009
232|234|158|200412009
232|235|583|200412009
232|236|290|200412009
232|237|564|200412009
232|246|312|200412009
232|256|374|200412009
232|258|386|200412009
233|210|586|200412010
233|228|556|200412010
233|230|286|200412010
233|233|0|200412010
233|238|189|200412010
233|239|250|200412010
233|242|420|200412010
234|204|357|200412011
234|209|449|200412011
234|226|124|200412011
234|227|324|200412011
234|229|539|200412011
234|231|538|200412011
234|232|158|200412011
234|234|0|200412011
234|235|431|200412011
234|236|268|200412011
234|237|471|200412011
234|240|481|200412011
234|246|435|200412011
234|256|387|200412011
234|258|239|200412011
235|172|403|200412012
235|204|527|200412012
235|226|365|200412012
235|227|288|200412012
235|229|459|200412012
235|231|134|200412012
235|232|583|200412012
235|234|431|200412012
235|235|0|200412012
235|237|513|200412012
235|240|225|200412012
235|256|547|200412012
235|258|246|200412012
236|207|404|200412013
236|209|181|200412013
236|226|306|200412013
236|227|497|200412013
236|232|290|200412013
236|234|268|200412013
236|236|0|200412013
236|237|481|200412013
236|246|167|200412013
236|258|496|200412013
237|226|348|200412016
237|227|245|200412016
237|229|231|200412016
237|231|568|200412016
237|232|564|200412016
237|234|471|200412016
237|235|513|200412016
237|236|481|200412016
237|237|0|200412016
237|240|339|200412016
238|207|575|200412017
238|210|506|200412017
238|228|484|200412017
238|230|97|200412017
238|233|189|200412017
238|238|0|200412017
238|239|420|200412017
238|242|231|200412017
238|243|595|200412017
238|244|577|200412017
238|246|519|200412017
239|228|330|200412018
239|230|363|200412018
239|233|250|200412018
239|238|420|200412018
239|239|0|200412018
239|242|494|200412018
239|243|515|200412018
240|172|526|200412020
240|226|358|200412020
240|227|158|200412020
240|229|234|200412020
240|231|229|200412020
240|234|481|200412020
240|235|225|200412020
240|237|339|200412020
240|240|0|200412020
240|258|471|200412020
241|134|505|200412021
241|136|445|200412021
241|228|454|200412021
241|230|587|200412021
241|241|0|200412021
241|242|453|200412021
241|243|281|200412021
241|244|91|200412021
241|245|355|200412021
242|228|288|200412022
242|230|135|200412022
242|233|420|200412022
242|238|231|200412022
242|239|494|200412022
242|241|453|200412022
242|242|0|200412022
242|243|380|200412022
242|244|362|200412022
242|246|556|200412022
243|228|186|200412023
243|230|514|200412023
243|238|595|200412023
243|239|515|200412023
243|241|281|200412023
243|242|380|200412023
243|243|0|200412023
243|244|200|200412023
244|134|557|200412024
244|136|497|200412024
244|228|376|200412024
244|230|497|200412024
244|238|577|200412024
244|241|91|200412024
244|242|362|200412024
244|243|200|200412024
244|244|0|200412024
244|245|412|200412024
245|229|519|200412025
245|241|355|200412025
245|244|412|200412025
245|245|0|200412025
246|207|351|200412028
246|209|128|200412028
246|226|451|200412028
246|230|458|200412028
246|232|312|200412028
246|234|435|200412028
246|236|167|200412028
246|238|519|200412028
246|242|556|200412028
246|246|0|200412028
247|247|0|200412031
247|299|476|200412031
248|248|0|200414001
248|253|387|200414001
248|344|380|200414001
249|249|0|200414003
249|250|379|200414003
249|251|344|200414003
249|252|193|200414003
249|254|242|200414003
249|255|497|200414003
250|194|541|200414004
250|200|551|200414004
250|249|379|200414004
250|250|0|200414004
250|251|403|200414004
250|252|187|200414004
250|253|266|200414004
250|255|209|200414004
251|249|344|200414006
251|250|403|200414006
