0, 9, -20, 531.38446
0, 9, -19, 530.811157
0, 9, -18, 532.984314
0, 9, -17, 531.830017
0, 9, -16, 533.421753
0, 9, -15, 533.99115
0, 9, -14, 533.983154
0, 9, -13, 535.220398
0, 9, -12, 533.658936
0, 9, -11, 531.337097
0, 9, -10, 531.053711
0, 9, -9, 532.501831
0, 9, -8, 532.188416
0, 9, -7, 531.9021
0, 9, -6, 531.641418
0, 9, -5, 531.58429
0, 9, -4, 530.792419
0, 9, -3, 532.981873
0, 9, -2, 531.806091
0, 9, -1, 533.320251
0, 9, 0, 533.552246
0, 9, 1, 533.815979
0, 9, 2, 535.094666
0, 9, 3, 533.571777
0, 9, 4, 531.193787
0, 9, 5, 531.083984
0, 9, 6, 532.795532
0, 9, 7, 532.439575
0, 9, 8, 531.700256
0, 9, 9, 531.670959
0, 9, 10, 531.747131
0, 9, 11, 530.604736
0, 9, 12, 532.457886
0, 9, 13, 531.591553
0, 9, 14, 533.085083
0, 9, 15, 533.799805
0, 9, 16, 533.765747
0, 9, 17, 535.126953
0, 9, 18, 533.618896
0, 9, 19, 531.24054
0, 9, 20, 530.775452
0, 10, -20, 534.1922
0, 10, -19, 533.391907
0, 10, -18, 533.718018
0, 10, -17, 533.581848
0, 10, -16, 535.368713
0, 10, -15, 535.079285
0, 10, -14, 534.274902
0, 10, -13, 535.508484
0, 10, -12, 535.003784
0, 10, -11, 532.944885
0, 10, -10, 533.575378
0, 10, -9, 534.194153
0, 10, -8, 534.440979
0, 10, -7, 534.184021
0, 10, -6, 534.120239
0, 10, -5, 533.829468
0, 10, -4, 533.292542
0, 10, -3, 534.033325
0, 10, -2, 534.671204
0, 10, -1, 535.546387
0, 10, 0, 535.374695
0, 10, 1, 534.634033
0, 10, 2, 535.275269
0, 10, 3, 535.146729
0, 10, 4, 533.191284
0, 10, 5, 533.278076
0, 10, 6, 534.274414
0, 10, 7, 534.304993
0, 10, 8, 534.175598
0, 10, 9, 533.487976
0, 10, 10, 533.832886
0, 10, 11, 532.510498
0, 10, 12, 534.209045
0, 10, 13, 533.949829
0, 10, 14, 535.542969
0, 10, 15, 535.925171
0, 10, 16, 535.275452
0, 10, 17, 536.263
0, 10, 18, 535.33252
0, 10, 19, 533.079773
0, 10, 20, 533.577393
0, 11, -20, 570.816589
0, 11, -19, 569.836487
0, 11, -18, 570.394409
0, 11, -17, 571.640381
0, 11, -16, 571.814209
0, 11, -15, 572.363464
0, 11, -14, 569.52594
0, 11, -13, 570.976135
0, 11, -12, 571.780579
0, 11, -11, 570.554321
0, 11, -10, 572.501099
0, 11, -9, 571.784363
0, 11, -8, 572.257568
0, 11, -7, 572.184937
0, 11, -6, 572.301636
0, 11, -5, 570.766541
0, 11, -4, 571.461243
0, 11, -3, 570.804504
0, 11, -2, 572.378296
0, 11, -1, 572.627625
0, 11, 0, 571.049866
0, 11, 1, 569.863953
0, 11, 2, 570.366455
0, 11, 3, 571.700745
0, 11, 4, 571.565796
0, 11, 5, 572.273376
0, 11, 6, 569.535217
0, 11, 7, 570.852722
0, 11, 8, 572.328125
0, 11, 9, 570.691528
0, 11, 10, 572.063965
0, 11, 11, 570.945557
0, 11, 12, 572.226929
0, 11, 13, 572.055054
0, 11, 14, 572.459106
0, 11, 15, 571.094971
0, 11, 16, 572.046082
0, 11, 17, 570.917175
0, 11, 18, 572.310486
0, 11, 19, 571.591003
0, 11, 20, 571.517761
0, 12, -20, 590.920471
0, 12, -19, 591.664795
0, 12, -18, 591.730835
0, 12, -17, 592.627136
0, 12, -16, 592.189819
0, 12, -15, 593.386902
0, 12, -14, 589.118591
